Ticket_ID,Issue_Resolution,Issue_Category,Issue_Severity,Support_Channel,Building,City,Position,Country,Tenure_Months,Career_Desc,Division
55295, User Education,Apps,Sev1,Chat,MOBILE,Reston,Support Delivery,US ,5,IC3,D006433
68925, User Education,Apps,Sev2,Email,MOBILE,Reston,Relationship Management,US ,17,IC4,D006433
17345, User Education,Apps,Sev2,Phone,B0428,Reston,Solution Sales,US ,5,IC2,D006433
21652, User Education,Apps,Sev1,Chat,MOBILE,Reston,Technical Delivery,US ,173,MGR4,D006433
44954, User Education,Apps,Sev2,Email,B0428,Reston,Relationship Management,US ,16,IC4,D006433
36447, User Education,Apps,Sev1,Chat,MOBILE,Reston,Relationship Management,US ,11,IC4,D006433
36695, User Education,Apps,Sev2,Chat,MOBILE,Reston,Relationship Management,US ,57,IC3,D006433
71154, User Education,Apps,Sev1,Chat,MOBILE,Riga,Relationship Management,LV ,122,IC4,D002377
25907, User Education,Help,Sev2,Email,MOBILE,Riga,Sales Leadership,LV ,16,IC4,D002377
365, User Education,Apps,Sev1,Chat,MOBILE,Rio de Janeiro,Technical Delivery,BR ,8,IC4,D007007
37384, User Education,Apps,Sev2,Chat,MOBILE,Rio de Janeiro,Relationship Management,BR ,33,IC2,D007007
56002, User Education,Apps,Sev2,Chat,MOBILE,Rio de Janeiro,Relationship Management,BR ,34,IC2,D007007
69899, User Education,Help,Sev3,Email,MOBILE,Riyadh,Account Management,SA ,99,IC5,D005568
5632, User Education,Apps,Sev1,Email,MOBILE,Riyadh,Account Management,SA ,39,IC4,D005568
74011, User Education,Apps,Sev2,Email,MOBILE,Riyadh,Relationship Management,SA ,37,IC3,D005568
62431, User Education,Apps,Sev2,Email,MOBILE,Riyadh,Relationship Management,SA ,18,IC3,D005568
23675, User Education,Apps,Sev1,Chat,MOBILE,Riyadh,Relationship Management,SA ,16,IC4,D005568
82772, User Education,Apps,Sev2,Chat,MOBILE,Riyadh,Support Delivery,SA ,18,IC3,D005568
16849, User Education,Apps,Sev3,Chat,MOBILE,Riyadh,Relationship Management,SA ,12,IC3,D005568
18996, User Education,Apps,Sev1,Chat,MOBILE,Riyadh,Relationship Management,SA ,11,IC3,D005568
66454, User Education,Help,Sev3,Email,MOBILE,Riyadh,Licensing,SA ,75,IC4,D005568
57462, User Education,Apps,Sev2,Phone,MOBILE,Riyadh,Business Operations,SA ,39,IC3,D005568
23891, User Education,Apps,Sev2,Chat,MOBILE,Riyadh,Relationship Management,SA ,46,MGR3,D005568
81391, User Education,Apps,Sev1,Chat,MOBILE,Riyadh,Technical Delivery,SA ,6,IC4,D005568
64400, User Education,Apps,Sev2,Chat,HOME OFFICE,Rochester,Relationship Management,US ,7,IC5,D006433
66886, User Education,Apps,Sev2,Chat,MOBILE,Rome,Relationship Management,IT ,25,IC4,D008747
77048, User Education,Apps,Sev1,Chat,B0607,Rome,Technical Delivery,IT ,44,IC3,D008747
12422, User Education,Apps,Sev1,Chat,B0607,Rome,Relationship Management,IT ,166,IC3,D008747
3162, User Education,Apps,Sev2,Chat,MOBILE,Rome,Technical Delivery,IT ,24,IC4,D008747
71474, User Education,Apps,Sev1,Chat,B0607,Rome,Relationship Management,IT ,164,IC3,D008747
5304, User Education,Apps,Sev1,Chat,B0607,Rome,Relationship Management,IT ,118,IC4,D008747
68690, User Education,Apps,Sev2,Chat,B0607,Rome,Technical Delivery,IT ,47,IC3,D008747
27712, User Education,Apps,Sev3,Chat,MOBILE,Rome,Services Leadership,IT ,27,MGR4,D008747
4391, User Education,Apps,Sev2,Chat,HOME OFFICE,Sacramento,Relationship Management,US ,143,IC4,D006433
58796, User Education,Apps,Sev2,Email,HOME OFFICE,Saint Clair Shores,Relationship Management,US ,117,IC4,D006433
58525, User Education,Apps,Sev1,Chat,HOME OFFICE,Saint Clair Shores,Relationship Management,US ,115,IC4,D006433
68916, User Education,Apps,Sev2,Chat,HOME OFFICE,Saint James City,Support Delivery,US ,201,IC4,D006433
60413, User Education,Apps,Sev3,Chat,B0064,Salem,Retail,US ,23,IC6,D006433
56693, User Education,Apps,Sev3,Email,MOBILE,San antonio,Relationship Management,US ,59,IC3,D006433
3340, User Education,Apps,Sev1,Chat,HOME OFFICE,San Clemente,Technical Delivery,US ,6,IC4,D006433
34708, User Education,Apps,Sev1,Chat,MOBILE,San Diego,Relationship Management,US ,81,IC4,D006433
58517, User Education,Apps,Sev2,Email,MOBILE,San Diego,Operations,US ,120,IC3,D006433
78825, User Education,Apps,Sev3,Chat,HOME OFFICE,San Diego,Relationship Management,US ,139,IC4,D006433
66582, User Education,Apps,Sev1,Chat,MOBILE,San Francisco,Support Delivery,US ,43,IC3,D006433
76950, User Education,Apps,Sev2,Email,HOME OFFICE,San Francisco,Program Management,US ,126,IC4,D006433
32138, User Education,Help,Sev3,Email,MOBILE,San Francisco,Unassigned,US ,,,D015742
15773, User Education,Apps,Sev3,Email,B0611,San francisco,Sales Excellence,US ,15,IC2,D006433
76551, User Education,Apps,Sev1,Chat,MOBILE,San Francisco,Relationship Management,US ,143,IC4,D006433
19974, User Education,Apps,Sev1,Chat,MOBILE,San Francisco,Sales Excellence,US ,80,IC5,D006433
80757, User Education,Apps,Sev2,Email,HOME OFFICE,San Francisco,Program Management,US ,126,IC4,D006433
1518, User Education,Apps,Sev3,Phone,MOBILE,San Francisco,Account Management,US ,12,IC4,D006433
81920, User Education,Apps,Sev3,Phone,MOBILE,San Francisco,Business Operations,US ,3,IC3,D006433
39357, User Education,Apps,Sev2,Phone,MOBILE,San Francisco,Relationship Management,US ,211,IC4,D006433
49848, User Education,Apps,Sev3,Chat,B0611,San francisco,HR Talent Acquisition,US ,17,IC2,D006433
33822, User Education,Apps,Sev3,Email,MOBILE,San Francisco,Solution Sales,US ,92,IC4,D006433
82107, User Education,Apps,Sev3,Email,B0867,San Jose,Licensing,CR ,7,IC2,D005412
64459, User Education,Apps,Sev1,Chat,B0867,San Jose,Support Engineering,CR ,4,IC2,D005412
15623, User Education,Apps,Sev2,Email,B0867,San Jose,Sales Excellence,CR ,11,IC5,D005412
82099, User Education,Apps,Sev3,Email,B0867,San Jose,Licensing,CR ,7,IC2,D005412
53562, User Education,Apps,Sev2,Email,MOBILE,San Jose,Relationship Management,CR ,35,IC5,D005412
1536, User Education,Apps,Sev2,Phone,B0867,San Jose,Licensing,CR ,12,IC2,D005412
19555, User Education,Apps,Sev1,Chat,HOME OFFICE,San Marcos,Relationship Management,US ,6,IC4,D006433
36361, User Education,Apps,Sev1,Chat,MOBILE,San Salvador,Technical Delivery,SV ,162,IC4,D006102
34547, User Education,Help,Sev1,Email,MOBILE,San Salvador,Technical Delivery,SV ,163,IC4,D006102
79293, User Education,Apps,Sev2,Chat,B0718,Santa Clara,Retail,US ,56,IC3,D006433
3904,,Apps,Sev2,Email,MOBILE,Santiago,Business Operations,CL ,96,IC4,D012846
76116, User Education,Apps,Sev2,Email,MOBILE,Santiago,Finance,CL ,0,,D012846
47405, User Education,Apps,Sev3,Chat,MOBILE,Santiago,Business Operations,CL ,95,IC4,D012846
19490, User Education,Apps,Sev2,Email,B0751,Santiago,Licensing,CL ,88,IC3,D012846
72375, User Education,Apps,Sev3,Email,B0751,Santiago,Licensing,CL ,29,IC3,D012846
64171, User Education,Apps,Sev2,Email,B0751,Santiago,Licensing,CL ,28,IC3,D012846
34733, User Education,Apps,Sev2,Email,B0751,Santiago,Account Management,CL ,161,IC5,D012846
3895, User Education,Apps,Sev2,Email,MOBILE,Santo domingo,Technology Strategy,DO ,138,IC4,D011205
53480, User Education,Apps,Sev1,Chat,MOBILE,Santo domingo,Technology Solutions,DO ,13,IC4,D011205
7059, User Education,Apps,Sev2,Email,MOBILE,Santo domingo,Business Development,DO ,17,IC2,D011205
79539, User Education,Apps,Sev1,Chat,MOBILE,Sao Paulo,Account Management,BR ,38,IC4,D007007
77467, User Education,Apps,Sev2,Email,MOBILE,Sao Paulo,Support Engineering,BR ,58,IC3,D007007
13424, User Education,Apps,Sev2,Email,MOBILE,Sao Paulo,Support Engineering,BR ,55,IC3,D007007
21672, User Education,Apps,Sev2,Email,MOBILE,Sao Paulo,Account Management,BR ,11,IC2,D007007
18128, User Education,Apps,Sev3,Chat,MOBILE,Sao Paulo,Marketing,BR ,4,,D007007
41500, User Education,Apps,Sev1,Chat,MOBILE,Sao Paulo,Relationship Management,BR ,37,IC4,D007007
5990, User Education,Apps,Sev1,Email,MOBILE,Sao Paulo,Business Operations,BR ,36,IC2,D007007
23412, User Education,Apps,Sev2,Chat,MOBILE,Sao Paulo,Technology Strategy,BR ,37,IC2,D007007
6835, User Education,Apps,Sev1,Chat,MOBILE,Sao Paulo,Marketing,BR ,2,,D007007
22514, User Education,Apps,Sev1,Chat,MOBILE,Sao Paulo,Technical Delivery,BR ,4,,D007007
18075, User Education,Apps,Sev2,Email,MOBILE,Sao Paulo,Marketing,BR ,0,,D007007
80680, User Education,Apps,Sev2,Email,MOBILE,Sao Paulo,Licensing,BR ,24,IC1,D007007
49281,,Apps,Sev2,Chat,MOBILE,Schiphol,Account Management,NL ,164,IC5,D008233
77540,,Apps,Sev2,Chat,MOBILE,Schiphol,Relationship Management,NL ,48,IC3,D008233
77012, User Education,Apps,Sev2,Email,MOBILE,Schiphol,Licensing,NL ,26,IC3,D008233
22786, User Education,Apps,Sev2,Email,MOBILE,Schiphol,Relationship Management,NL ,40,IC4,D008233
78160, User Education,Apps,Sev2,Email,MOBILE,Schiphol,Technical Delivery,NL ,162,MGR3,D008233
33465, User Education,Apps,Sev2,Email,MOBILE,Schiphol,Relationship Management,NL ,63,IC4,D008233
4613, User Education,Apps,Sev2,Email,MOBILE,Schiphol,Solution Sales,NL ,16,IC2,D008233
9180, User Education,Apps,Sev1,Chat,MOBILE,Schiphol,Relationship Management,NL ,12,IC2,D008233
55437, User Education,Apps,Sev2,Email,MOBILE,Schiphol,Business Operations,NL ,31,MGR3,D008233
18975, User Education,Apps,Sev2,Email,MOBILE,Schiphol,Relationship Management,NL ,39,IC4,D008233
42420, User Education,Apps,Sev2,Email,MOBILE,Schiphol,Marketing,NL ,71,IC4,D008233
31159, User Education,Apps,Sev2,Email,MOBILE,Schiphol,Account Management,NL ,17,IC4,D008233
16310, User Education,Apps,Sev1,Chat,B0534,Schiphol,Relationship Management,NL ,0,,D008233
34425, User Education,Apps,Sev2,Email,MOBILE,Schiphol,Relationship Management,NL ,133,IC4,D008233
25547, User Education,Apps,Sev2,Email,MOBILE,Schiphol,Business Development,NL ,18,IC3,D008233
6806, User Education,Apps,Sev2,Chat,MOBILE,Schiphol,Relationship Management,NL ,50,IC3,D008233
37849, User Education,Apps,Sev2,Chat,MOBILE,Schiphol,Technology Strategy,NL ,136,IC5,D008233
23112, User Education,Apps,Sev1,Chat,MOBILE,Schiphol,Support Delivery,NL ,81,IC3,D008233
76694, User Education,Apps,Sev2,Chat,MOBILE,Schiphol,Relationship Management,NL ,34,IC4,D008233
11038, User Education,Apps,Sev2,Email,B0534,Schiphol,Technology Solutions,NL ,23,IC4,D008233
24039, User Education,Apps,Sev2,Email,MOBILE,Schiphol,Business Development,NL ,147,MGR3,D008233
1266, User Education,Apps,Sev2,Email,B1011,Scottsdale,Retail,US ,36,IC3,D006433
51659, User Education,Apps,Sev2,Chat,B0711,Seattle,Service Engineering,US ,129,IC3,D006433
17699, User Education,Apps,Sev2,Email,B0921,Seattle,Support Delivery,US ,39,IC4,D006433
27889, User Education,Apps,Sev2,Email,B0921,Seattle,Technical Delivery,US ,144,IC4,D006433
37148, User Education,Apps,Sev3,Email,B0921,Seattle,Software Engineering,US ,82,IC4,D006433
39265, User Education,Apps,Sev2,Chat,B0711,Seattle,Technical Delivery,US ,10,IC2,D006433
10631, User Education,Apps,Sev2,Email,B0921,Seattle,Software Engineering,US ,21,IC3,D006433
7, User Education,Apps,Sev2,Email,B0921,Seattle,Program Management,US ,145,IC3,D006433
53440, User Education,Apps,Sev1,Chat,B0711,Seattle,Software Engineering,US ,176,IC4,D006433
76301, User Education,Apps,Sev2,Email,B0711,Seattle,Support Engineering,US ,21,IC3,D006433
54799, User Education,Apps,Sev2,Email,B0711,Seattle,Business Support,US ,97,IC6,D006433
17353, User Education,Apps,Sev2,Email,B0711,Seattle,Software Engineering,US ,56,IC4,D006433
62971, User Education,Apps,Sev1,Chat,B0711,Seattle,Support Engineering,US ,175,IC4,D006433
25586, User Education,Apps,Sev3,Email,B0921,Seattle,Software Engineering,US ,81,IC4,D006433
4031, User Education,Apps,Sev1,Chat,B0711,Seattle,Business Intelligence,US ,15,IC3,D006433
36583, User Education,Apps,Sev3,Email,B0921,Seattle,Program Management,US ,83,IC4,D006433
44283, User Education,Apps,Sev2,Phone,B0711,Seattle,Program Management,US ,54,IC4,D006433
69761, User Education,Apps,Sev2,Chat,B0711,Seattle,Account Management,US ,92,IC4,D006433
35707, User Education,Apps,Sev2,Email,B0921,Seattle,Software Engineering,US ,13,IC2,D006433
4748, User Education,Apps,Sev2,Email,B0711,Seattle,Support Engineering,US ,66,IC4,D006433
1827, User Education,Apps,Sev2,Email,B0711,Seattle,Program Management,US ,29,IC4,D006433
13443, User Education,Apps,Sev2,Phone,B0281,Seattle,Retail,US ,24,IC2,D006433
29477, User Education,Apps,Sev2,Email,B0711,Seattle,Program Management,US ,169,IC4,D006433
33899, User Education,Apps,Sev1,Chat,B0711,Seattle,Program Management,US ,20,IC2,D006433
3978, User Education,Apps,Sev2,Chat,B0711,Seattle,Account Management,US ,88,MGR2,D006433
31034, User Education,Apps,Sev2,Chat,B0819,Seattle,Support Engineering,US ,39,IC3,D006433
26952, User Education,Apps,Sev1,Chat,B0921,Seattle,Business Operations,US ,71,IC5,D006433
12179, User Education,Apps,Sev2,Email,B0921,Seattle,Software Engineering,US ,13,IC2,D006433
39643, User Education,Apps,Sev1,Chat,B0921,Seattle,Relationship Management,US ,83,IC2,D006433
12151, User Education,Apps,Sev2,Email,B0921,Seattle,Software Engineering,US ,14,IC2,D006433
21231, User Education,Apps,Sev2,Email,B0711,Seattle,Account Management,US ,192,IC4,D006433
52841, User Education,Apps,Sev2,Email,B0711,Seattle,Business Operations,US ,63,IC3,D006433
37092, User Education,Apps,Sev2,Chat,B0711,Seattle,Support Engineering,US ,19,IC4,D006433
38067, User Education,Apps,Sev2,Chat,B0711,Seattle,Business Operations,US ,116,IC5,D006433
45414, User Education,Apps,Sev1,Chat,B0711,Seattle,Support Engineering,US ,216,IC5,D006433
6615, User Education,Apps,Sev1,Chat,B0711,Seattle,Business Intelligence,US ,214,IC4,D006433
62305, User Education,Apps,Sev2,Email,B0921,Seattle,Technical Delivery,US ,117,IC4,D006433
50647, User Education,Apps,Sev2,Email,B0921,Seattle,Software Engineering,US ,180,IC5,D006433
56954, User Education,Apps,Sev2,Chat,B0711,Seattle,Business Intelligence,US ,16,IC4,D006433
54607, User Education,Apps,Sev2,Email,B0711,Seattle,Business Operations,US ,74,IC4,D006433
47406, User Education,Apps,Sev2,Chat,B0711,Seattle,Support Engineering,US ,164,MGR2,D006433
36246, User Education,Apps,Sev2,Email,B0711,Seattle,Software Engineering,US ,51,IC3,D006433
73118, User Education,Apps,Sev2,Email,B0921,Seattle,Program Management,US ,17,IC3,D006433
23487, User Education,Apps,Sev2,Email,B0921,Seattle,Program Management,US ,133,IC3,D006433
12715, User Education,Apps,Sev2,Phone,B0281,Seattle,Retail,US ,42,IC2,D006433
29732, User Education,Apps,Sev1,Chat,B0711,Seattle,Business Operations,US ,49,IC4,D006433
6139, User Education,Apps,Sev2,Email,B0711,Seattle,Business Operations,US ,77,IC4,D006433
32591, User Education,Apps,Sev2,Email,B0921,Seattle,Software Engineering,US ,33,IC2,D006433
69532, User Education,Apps,Sev2,Email,B0921,Seattle,Business Support,US ,135,IC6,D006433
47993, User Education,Apps,Sev2,Email,B0921,Seattle,Software Engineering,US ,69,IC3,D006433
34338, User Education,Apps,Sev2,Email,B0921,Seattle,Program Management,US ,124,IC3,D006433
1133, User Education,Apps,Sev2,Chat,B0711,Seattle,Program Management,US ,4,,D006433
43223, User Education,Apps,Sev1,Chat,B0921,Seattle,Business Operations,US ,332,IC5,D006433
72714, User Education,Apps,Sev1,Chat,B0711,Seattle,Support Engineering,US ,60,IC4,D006433
30411, User Education,Apps,Sev2,Email,B0921,Seattle,Program Management,US ,209,IC4,D006433
68063, User Education,Apps,Sev3,Email,MOBILE,Seoul,Relationship Management,KR ,187,IC5,D014509
32265, User Education,Apps,Sev2,Email,MOBILE,Seoul,Marketing,KR ,63,IC3,D014509
42308, User Education,Apps,Sev2,Email,MOBILE,Seoul,Account Management,KR ,52,IC5,D014509
44537, User Education,Apps,Sev1,Chat,MOBILE,Seoul,Business Development,KR ,209,IC5,D014509
29101, User Education,Apps,Sev2,Email,MOBILE,Seoul,Account Management,KR ,191,IC4,D014509
72156, User Education,Apps,Sev1,Chat,MOBILE,Seoul,Sales Leadership,KR ,60,MGR4,D014509
28222, User Education,Apps,Sev1,Chat,MOBILE,Seoul,Technical Delivery,KR ,34,IC3,D014509
36578, User Education,Apps,Sev3,Email,MOBILE,Seoul,Account Management,KR ,203,IC5,D014509
69851, User Education,Apps,Sev3,Chat,MOBILE,Seoul,Relationship Management,KR ,166,IC5,D014509
41122, User Education,Apps,Sev2,Email,MOBILE,Seoul,Sales Leadership,KR ,172,MGR4,D014509
74286, User Education,Apps,Sev1,Chat,MOBILE,Seoul,Business Operations,KR ,156,IC4,D014509
16168, User Education,Apps,Sev3,Email,B0618,Shanghai,Account Management,CN ,68,IC4,D005841
81085, User Education,Apps,Sev1,Chat,MOBILE,Shanghai,Relationship Management,CN ,89,IC3,D005841
68152, User Education,Apps,Sev2,Phone,B0618,Shanghai,Support Engineering,CN ,40,IC2,D005841
68383, User Education,Apps,Sev2,Email,B0618,Shanghai,Support Engineering,CN ,45,IC3,D005841
10705, User Education,Apps,Sev2,Phone,B0618,Shanghai,Support Engineering,CN ,50,IC2,D005841
16167, User Education,Apps,Sev2,Email,B0618,Shanghai,Content Publishing,CN ,15,IC3,D005841
24179, User Education,Apps,Sev2,Email,B0657,Shanghai,Account Management,CN ,16,IC3,D005841
52099, User Education,Apps,Sev2,Phone,B0618,Shanghai,Software Engineering,CN ,49,IC2,D005841
70794, User Education,Apps,Sev2,Phone,B0618,Shanghai,Support Engineering,CN ,77,MGR3,D005841
76984, User Education,Apps,Sev1,Chat,MOBILE,Shanghai,Relationship Management,CN ,89,IC3,D005841
36209, User Education,Apps,Sev2,Email,B0618,Shanghai,Relationship Management,CN ,87,IC4,D005841
59880, User Education,Apps,Sev2,Email,B0618,Shanghai,Support Engineering,CN ,12,IC4,D005841
71050, User Education,Apps,Sev3,Email,MOBILE,Shanghai,Retail,CN ,30,IC5,D005841
64553, User Education,Apps,Sev1,Chat,B0618,Shanghai,Support Engineering,CN ,19,IC2,D005841
2850, User Education,Apps,Sev1,Chat,B0618,Shanghai,Support Engineering,CN ,24,IC2,D005841
39840, User Education,Apps,Sev2,Chat,B0657,Shanghai,Relationship Management,CN ,35,IC4,D005841
81288, User Education,Apps,Sev2,Phone,MOBILE,Shanghai,Support Delivery,CN ,78,IC3,D005841
78087, User Education,Apps,Sev2,Phone,B0618,Shanghai,Support Engineering,CN ,16,IC2,D005841
44830, User Education,Apps,Sev3,Email,B0618,Shanghai,Account Management,CN ,70,IC4,D005841
81954, User Education,Apps,Sev1,Chat,B0618,Shanghai,Support Engineering,CN ,16,IC2,D005841
47847, User Education,Apps,Sev1,Chat,B0618,Shanghai,Support Engineering,CN ,26,IC2,D005841
74584, User Education,Help,Sev3,Email,B0618,Shanghai,Account Management,CN ,68,IC4,D005841
5353, User Education,Apps,Sev1,Chat,MOBILE,Shanghai,Relationship Management,CN ,85,IC3,D005841
68692, User Education,Help,Sev2,Email,B0657,Shanghai,Business Operations,CN ,133,IC4,D005841
71122, User Education,Apps,Sev1,Chat,MOBILE,Shenzhen,Relationship Management,CN ,15,IC4,D005841
17939, User Education,Apps,Sev3,Email,B0383,Singapore,Operations,SG ,139,IC4,D009703
54710, User Education,Apps,Sev2,Chat,B0383,Singapore,Operations,SG ,26,IC3,D009703
43826, User Education,Apps,Sev2,Phone,MOBILE,Singapore,Sales Excellence,SG ,36,IC4,D009703
44437, User Education,Apps,Sev3,Chat,B0383,Singapore,Operations,SG ,29,IC3,D009703
11508, User Education,Apps,Sev3,Email,B0383,Singapore,Operations,SG ,221,IC5,D018994
77256, User Education,Apps,Sev2,Chat,B0383,Singapore,Operations,SG ,98,IC3,D009703
39113, User Education,Apps,Sev2,Email,B0383,Singapore,Operations,SG ,147,IC4,D009703
59231, User Education,Apps,Sev2,Email,MOBILE,Singapore,Finance,SG ,13,IC3,D009703
24919, User Education,Apps,Sev2,Email,B0383,Singapore,Operations,SG ,146,IC4,D009703
33631, User Education,Apps,Sev2,Phone,MOBILE,Singapore,Sales Excellence,SG ,126,IC5,D009703
72060, User Education,Help,Sev2,Phone,B0383,Singapore,Operations,SG ,218,IC5,D018994
36504, User Education,Apps,Sev2,Email,MOBILE,Singapore,Finance,SG ,36,MGR4,D009703
47912, User Education,Apps,Sev2,Email,MOBILE,Singapore,HR Talent Acquisition,SG ,11,IC3,D009703
